seqName	start	ende	direction	type1	type2	Name	product	locus_tag
NC_003112.2	1105357	1105902	+	CDS	gene	NMB_RS05665	N-acetylmuramoyl-L-alanine amidase	NMB1085
NC_003112.2	1105899	1106102	+	CDS	gene	NMB_RS05670	hypothetical protein	
NC_003112.2	1106105	1106269	+	CDS	gene	NMB_RS11345	hypothetical protein	
NC_003112.2	1106272	1106508	+	CDS	gene	NMB_RS05675	hypothetical protein	NMB1086
NC_003112.2	1106480	1106899	+	CDS	gene	NMB_RS05680	hypothetical protein	
NC_003112.2	1106919	1107101	+	CDS	gene	NMB_RS05685	hypothetical protein	
NC_003112.2	1107146	1107316	-	CDS	gene	NMB_RS05690	YegP family protein	NMB1088
NC_003112.2	1107329	1107547	+	CDS	gene	NMB_RS05695	hypothetical protein	
NC_003112.2	1107544	1107882	+	CDS	gene	NMB_RS05700	hypothetical protein	NMB1089
NC_003112.2	1107894	1108160	+	CDS	gene	NMB_RS05705	hypothetical protein	NMB1090
NC_003112.2	1108157	1108354	+	CDS	gene	NMB_RS05710	hypothetical protein	NMB1091
NC_003112.2	1108357	1108863	+	CDS	gene	NMB_RS05715	DUF1804 family protein	NMB1092
NC_003112.2	1108860	1109450	-	CDS	gene	NMB_RS05720	hypothetical protein	NMB1093
NC_003112.2	1109463	1111085	+	CDS	gene	terL	phage terminase large subunit	NMB1094
NC_003112.2	1111085	1112653	+	CDS	gene	NMB_RS05730	DUF935 domain-containing protein	NMB1095
NC_003112.2	1112640	1113935	+	CDS	gene	NMB_RS05735	phage head morphogenesis protein	NMB1096
NC_003112.2	1114045	1114460	+	CDS	pseudogene	NMB_RS05740	phage virion morphogenesis protein	NMB1097
NC_003112.2	1114691	1115752	+	CDS	gene	NMB_RS05745	hypothetical protein	NMB1098
NC_003112.2	1115840	1116805	-	CDS	gene	NMB_RS05750	IS30-like element IS1655 family transposase	NMB1099
NC_003112.2	1116917	1117315	+	CDS	gene	NMB_RS05755	hypothetical protein	NMB1100
NC_003112.2	1117315	1117737	+	CDS	gene	NMB_RS05760	DUF1320 family protein	NMB1101
NC_003112.2	1117727	1118377	+	CDS	gene	NMB_RS05765	DUF1834 family protein	NMB1102
NC_003112.2	1118374	1118571	+	CDS	gene	NMB_RS05770	DUF2635 domain-containing protein	NMB1103
NC_003112.2	1118571	1119983	+	CDS	gene	NMB_RS05775	phage tail sheath subtilisin-like domain-containing protein	NMB1104
NC_003112.2	1120048	1120425	+	CDS	gene	NMB_RS05780	hypothetical protein	NMB1105
NC_003112.2	1120429	1120794	+	CDS	gene	NMB_RS05785	hypothetical protein	NMB1106
NC_003112.2	1120769	1121002	+	CDS	gene	NMB_RS05790	hypothetical protein	
NC_003112.2	1121046	1121648	-	CDS	gene	NMB_RS05795	hypothetical protein	NMB1107
NC_003112.2	1121803	1123974	+	CDS	gene	NMB_RS05800	hypothetical protein	NMB1108
NC_003112.2	1123974	1125305	+	CDS	gene	NMB_RS05805	DNA circularization protein	NMB1109
NC_003112.2	1125295	1126440	+	CDS	gene	NMB_RS05810	hypothetical protein	NMB1110
NC_003112.2	1126437	1127105	+	CDS	gene	NMB_RS05815	phage baseplate assembly protein V	NMB1111
NC_003112.2	1127206	1127553	+	CDS	gene	NMB_RS05820	phage GP46 family protein	NMB1112
NC_003112.2	1127567	1128010	+	CDS	gene	NMB_RS05825	baseplate J/gp47 family protein	
NC_003112.2	1128010	1128621	+	CDS	gene	NMB_RS05830	baseplate J/gp47 family protein	
NC_003112.2	1128618	1129178	+	CDS	gene	NMB_RS05835	YmfQ family protein	NMB1114
NC_003112.2	1129189	1131162	+	CDS	gene	NMB_RS05840	tail fiber protein	NMB1115
NC_003112.2	1132239	1132541	-	CDS	gene	NMB_RS05845	BrnA antitoxin family protein	NMB1117
NC_003112.2	1132513	1132800	-	CDS	gene	NMB_RS05850	BrnT family toxin	NMB1118
NC_003112.2	1132880	1133485	+	CDS	gene	NMB_RS05855	hypothetical protein	NMB1119
NC_003112.2	1133464	1133760	+	CDS	gene	NMB_RS05860	hypothetical protein	NMB1120
NC_003112.2	1133757	1133966	+	CDS	gene	NMB_RS05865	hypothetical protein	NMB1121
NC_003112.2	1134076	1135219	-	CDS	pseudogene	NMB_RS05870	ABC transporter ATP-binding protein/permease	NMB1122
NC_003112.2	1135662	1136309	-	CDS	gene	NMB_RS05875	DUF799 domain-containing protein	NMB1124
NC_003112.2	1136306	1136674	-	CDS	gene	NMB_RS05880	DUF4810 domain-containing protein	NMB1125
NC_003112.2	1136684	1137355	-	CDS	gene	NMB_RS05885	CsgG/HfaB family protein	NMB1126
NC_003112.2	1137520	1138239	-	CDS	gene	NMB_RS05890	SDR family oxidoreductase	NMB1127
NC_003112.2	1138322	1139635	-	CDS	gene	NMB_RS05895	NAD(P)/FAD-dependent oxidoreductase	NMB1128
NC_003112.2	1140033	1140905	-	CDS	gene	hpnD	presqualene diphosphate synthase HpnD	NMB1130
NC_003112.2	1141076	1142938	+	CDS	gene	hscA	Fe-S protein assembly chaperone HscA	NMB1131
NC_003112.2	1143015	1143671	+	CDS	gene	NMB_RS05910	GIY-YIG nuclease family protein	NMB1132
NC_003112.2	1143708	1144469	+	CDS	gene	NMB_RS05915	DUF2314 domain-containing protein	NMB1133
NC_003112.2	1144524	1144865	+	CDS	gene	fdx	ISC system 2Fe-2S type ferredoxin	NMB1134
NC_003112.2	1145288	1145845	-	CDS	gene	NMB_RS05925	hypothetical protein	NMB1135a
NC_003112.2	1146055	1146252	+	CDS	gene	iscX	Fe-S cluster assembly protein IscX	NMB1137
NC_003112.2	1146320	1146721	-	CDS	gene	NMB_RS05935	RNA-binding S4 domain-containing protein	NMB1138
NC_003112.2	1146933	1147892	+	CDS	gene	NMB_RS05940	acetyl-CoA carboxylase carboxyltransferase subunit alpha	NMB1139
NC_003112.2	1147933	1149270	+	CDS	gene	tilS	tRNA lysidine(34) synthetase TilS	NMB1140
NC_003112.2	1149344	1150129	+	CDS	gene	NMB_RS05950	RNA methyltransferase	NMB1141
NC_003112.2	1150139	1150279	+	CDS	gene	NMB_RS11350	hypothetical protein	
NC_003112.2	1150264	1150416	+	CDS	gene	NMB_RS05955	hypothetical protein	
NC_003112.2	1150606	1150950	+	CDS	gene	NMB_RS05960	hypothetical protein	NMB1143
NC_003112.2	1150962	1151267	+	CDS	gene	NMB_RS05965	hypothetical protein	NMB1144
NC_003112.2	1151329	1152705	+	CDS	gene	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	NMB1145
NC_003112.2	1152912	1153964	+	CDS	gene	bioB	biotin synthase BioB	NMB1146
NC_003112.2	1154042	1154677	-	CDS	gene	NMB_RS05980	CapA family protein	NMB1147
NC_003112.2	1154765	1154878	+	CDS	pseudogene	NMB_RS05985	hypothetical protein	
NC_003112.2	1154885	1155040	+	CDS	pseudogene	NMB_RS05990	CapA family protein	
NC_003112.2	1155000	1155260	+	CDS	gene	NMB_RS05995	CapA family protein	
NC_003112.2	1155323	1157182	-	CDS	gene	ilvD	dihydroxy-acid dehydratase	NMB1150
NC_003112.2	1157355	1159124	-	CDS	gene	cysI	assimilatory sulfite reductase (NADPH) hemoprotein subunit	NMB1151
NC_003112.2	1159151	1160965	-	CDS	gene	NMB_RS06010	assimilatory sulfite reductase (NADPH) flavoprotein subunit	NMB1152
NC_003112.2	1160962	1162248	-	CDS	gene	NMB_RS06015	sulfate adenylyltransferase subunit 1	NMB1153
NC_003112.2	1162287	1163210	-	CDS	gene	cysD	sulfate adenylyltransferase subunit CysD	NMB1154
NC_003112.2	1163248	1163988	-	CDS	gene	NMB_RS06025	phosphoadenylyl-sulfate reductase	NMB1155
NC_003112.2	1163999	1165450	-	CDS	gene	cobA	uroporphyrinogen-III C-methyltransferase	NMB1156
NC_003112.2	1165576	1165734	-	CDS	gene	NMB_RS06035	hypothetical protein	NMB1157
NC_003112.2	1165747	1166403	-	CDS	gene	NMB_RS06040	cytochrome b/b6 domain-containing protein	NMB1158
NC_003112.2	1166467	1167357	+	CDS	gene	NMB_RS06045	NAD(P)H-hydrate dehydratase	NMB1159
NC_003112.2	1167698	1168345	-	CDS	gene	NMB_RS06050	DUF799 domain-containing protein	NMB1162
NC_003112.2	1168342	1168710	-	CDS	gene	NMB_RS06055	DUF4810 domain-containing protein	NMB1163
NC_003112.2	1168720	1169391	-	CDS	gene	NMB_RS06060	CsgG/HfaB family protein	NMB1164
NC_003112.2	1169556	1170275	-	CDS	gene	NMB_RS06065	SDR family oxidoreductase	NMB1165
NC_003112.2	1170358	1171671	-	CDS	gene	NMB_RS06070	NAD(P)/FAD-dependent oxidoreductase	NMB1166
NC_003112.2	1172069	1172941	-	CDS	gene	hpnD	presqualene diphosphate synthase HpnD	NMB1168
NC_003112.2	1173112	1174974	+	CDS	gene	hscA	Fe-S protein assembly chaperone HscA	NMB1169
NC_003112.2	1175051	1175707	+	CDS	gene	NMB_RS06085	GIY-YIG nuclease family protein	NMB1170
NC_003112.2	1175744	1176505	+	CDS	gene	NMB_RS06090	DUF2314 domain-containing protein	NMB1171
NC_003112.2	1176560	1176901	+	CDS	gene	fdx	ISC system 2Fe-2S type ferredoxin	NMB1172
NC_003112.2	1177324	1177881	-	CDS	gene	NMB_RS06100	hypothetical protein	
NC_003112.2	1178091	1178288	+	CDS	gene	iscX	Fe-S cluster assembly protein IscX	NMB1175
NC_003112.2	1178356	1178757	-	CDS	gene	NMB_RS06110	RNA-binding S4 domain-containing protein	NMB1176
NC_003112.2	1178969	1179928	+	CDS	gene	NMB_RS06115	acetyl-CoA carboxylase carboxyltransferase subunit alpha	NMB1177
NC_003112.2	1179969	1181306	+	CDS	gene	tilS	tRNA lysidine(34) synthetase TilS	NMB1178
NC_003112.2	1181380	1182165	+	CDS	gene	NMB_RS06125	RNA methyltransferase	NMB1179
NC_003112.2	1182175	1182315	+	CDS	gene	NMB_RS11355	hypothetical protein	
NC_003112.2	1182300	1182452	+	CDS	gene	NMB_RS06130	hypothetical protein	
NC_003112.2	1182642	1182986	+	CDS	gene	NMB_RS06135	hypothetical protein	NMB1181
NC_003112.2	1182998	1183303	+	CDS	gene	NMB_RS06140	hypothetical protein	NMB1182
NC_003112.2	1183365	1184741	+	CDS	gene	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	NMB1183
NC_003112.2	1184948	1186000	+	CDS	gene	bioB	biotin synthase BioB	NMB1184
NC_003112.2	1186078	1186713	-	CDS	gene	NMB_RS06155	CapA family protein	NMB1185
NC_003112.2	1186801	1186914	+	CDS	pseudogene	NMB_RS06160	hypothetical protein	
NC_003112.2	1186921	1187076	+	CDS	pseudogene	NMB_RS06165	CapA family protein	
NC_003112.2	1187036	1187296	+	CDS	gene	NMB_RS06170	CapA family protein	
NC_003112.2	1187359	1189218	-	CDS	gene	ilvD	dihydroxy-acid dehydratase	NMB1188
NC_003112.2	1189391	1191160	-	CDS	gene	cysI	assimilatory sulfite reductase (NADPH) hemoprotein subunit	NMB1189
NC_003112.2	1191187	1193001	-	CDS	gene	NMB_RS06185	assimilatory sulfite reductase (NADPH) flavoprotein subunit	NMB1190
NC_003112.2	1192998	1194284	-	CDS	gene	NMB_RS06190	sulfate adenylyltransferase subunit 1	NMB1191
NC_003112.2	1194323	1195246	-	CDS	gene	cysD	sulfate adenylyltransferase subunit CysD	NMB1192
NC_003112.2	1195284	1196024	-	CDS	gene	NMB_RS06200	phosphoadenylyl-sulfate reductase	NMB1193
NC_003112.2	1196035	1197486	-	CDS	gene	cobA	uroporphyrinogen-III C-methyltransferase	NMB1194
NC_003112.2	1197612	1197770	-	CDS	gene	NMB_RS06210	hypothetical protein	NMB1195
NC_003112.2	1197783	1198439	-	CDS	gene	NMB_RS06215	cytochrome b/b6 domain-containing protein	NMB1196
NC_003112.2	1198503	1199393	+	CDS	gene	NMB_RS06220	NAD(P)H-hydrate dehydratase	NMB1197
NC_003112.2	1199663	1201474	+	CDS	gene	typA	translational GTPase TypA	NMB1199
NC_003112.2	1201884	1201974	-	exon	tRNA	NMB_RS06230	tRNA-Ser	NMBt33
NC_003112.2	1202013	1202099	-	exon	tRNA	NMB_RS06235	tRNA-Leu	NMBt34
NC_003112.2	1202135	1202221	-	exon	tRNA	NMB_RS06240	tRNA-Leu	NMBt35
NC_003112.2	1202295	1204685	+	CDS	gene	rnr	ribonuclease R	NMB1200
NC_003112.2	1205024	1206487	-	CDS	gene	guaB	IMP dehydrogenase	NMB1201
NC_003112.2	1206688	1206768	-	CDS	pseudogene	NMB_RS06255	IS1595 family transposase	
NC_003112.2	1206814	1207275	-	CDS	gene	NMB_RS06260	hypothetical protein	NMB1202
NC_003112.2	1207366	1209924	-	CDS	gene	glnD	[protein-PII] uridylyltransferase	NMB1203
NC_003112.2	1209973	1210290	-	CDS	gene	NMB_RS06270	helix-turn-helix transcriptional regulator	NMB1204
NC_003112.2	1210618	1211091	-	CDS	gene	bfr	bacterioferritin	NMB1206
NC_003112.2	1211119	1211583	-	CDS	gene	bfr	bacterioferritin	NMB1207
NC_003112.2	1211938	1212141	+	CDS	gene	NMB_RS06285	hypothetical protein	NMB1209
NC_003112.2	1212159	1212626	+	CDS	gene	NMB_RS06290	toxin-activating lysine-acyltransferase	NMB1210
NC_003112.2	1212667	1213022	-	CDS	pseudogene	NMB_RS06295	hypothetical protein	NMB1211
NC_003112.2	1213019	1213357	-	CDS	gene	NMB_RS06300	hypothetical protein	NMB1212
NC_003112.2	1213354	1213716	-	CDS	gene	NMB_RS06305	lipoprotein	NMB1213
NC_003112.2	1213713	1220534	-	CDS	gene	NMB_RS06310	hemagglutinin repeat-containing protein	NMB1214
NC_003112.2	1221044	1222027	-	CDS	gene	lipA	lipoyl synthase	NMB1216
NC_003112.2	1222020	1222643	-	CDS	gene	lipB	lipoyl(octanoyl) transferase LipB	NMB1217
NC_003112.2	1222645	1222920	-	CDS	gene	NMB_RS06325	YbeD family protein	NMB1218
NC_003112.2	1223105	1224175	+	CDS	gene	NMB_RS06330	AI-2E family transporter	NMB1219
NC_003112.2	1224372	1225319	-	CDS	gene	NMB_RS06335	paraslipin	NMB1220
NC_003112.2	1225334	1225741	-	CDS	gene	NMB_RS06340	NfeD family protein	NMB1221
NC_003112.2	1225822	1226481	+	CDS	gene	ung	uracil-DNA glycosylase	NMB1222
NC_003112.2	1226526	1228083	+	CDS	pseudogene	NMB_RS06350	SAM-dependent DNA methyltransferase	
NC_003112.2	1228125	1229069	+	CDS	gene	NMB_RS06355	hypothetical protein	
NC_003112.2	1229211	1229345	+	CDS	gene	NMB_RS06360	DUF45 domain-containing protein	
NC_003112.2	1229635	1230150	-	CDS	gene	NMB_RS06365	hypothetical protein	NMB1225
NC_003112.2	1230616	1232538	-	CDS	gene	NMB_RS06370	ATP-binding cassette domain-containing protein	NMB1226
NC_003112.2	1232615	1232986	-	CDS	gene	NMB_RS06375	Mth938-like domain-containing protein	NMB1227
NC_003112.2	1233183	1234490	+	CDS	gene	NMB_RS06380	homoserine dehydrogenase	NMB1228
NC_003112.2	1234483	1234917	+	CDS	gene	NMB_RS06385	hypothetical protein	NMB1229
NC_003112.2	1234976	1235245	-	CDS	gene	NMB_RS06390	HU family DNA-binding protein	NMB1230
NC_003112.2	1235427	1237889	-	CDS	gene	lon	endopeptidase La	NMB1231
NC_003112.2	1237989	1238165	+	CDS	gene	NMB_RS06400	nitric oxide synthase	
NC_003112.2	1238140	1239243	+	CDS	pseudogene	NMB_RS06405	class I SAM-dependent methyltransferase	NMB1232
NC_003112.2	1239271	1241016	-	CDS	gene	recD	exodeoxyribonuclease V subunit alpha	NMB1233
NC_003112.2	1241084	1241779	-	CDS	gene	lolD	lipoprotein-releasing ABC transporter ATP-binding protein LolD	NMB1234
NC_003112.2	1241772	1243019	-	CDS	gene	NMB_RS06420	lipoprotein-releasing ABC transporter permease subunit	NMB1235
NC_003112.2	1243224	1243502	+	CDS	gene	NMB_RS06425	hypothetical protein	NMB1236
NC_003112.2	1243558	1244175	-	CDS	gene	recR	recombination protein RecR	NMB1237
NC_003112.2	1244242	1245780	-	CDS	gene	NMB_RS06435	SurA N-terminal domain-containing protein	NMB1238
NC_003112.2	1245840	1246214	-	CDS	gene	NMB_RS06440	arsenate reductase	NMB1239
NC_003112.2	1246364	1247992	+	CDS	gene	NMB_RS06445	ABC-F family ATPase	NMB1240
NC_003112.2	1248064	1249317	+	CDS	gene	NMB_RS06450	multifunctional CCA addition/repair protein	NMB1241
NC_003112.2	1249540	1249848	+	CDS	gene	NMB_RS06455	hypothetical protein	NMB1242
NC_003112.2	1249930	1250961	+	CDS	gene	ruvB	Holliday junction branch migration DNA helicase RuvB	NMB1243
NC_003112.2	1250984	1251712	-	CDS	gene	rpe	ribulose-phosphate 3-epimerase	NMB1244
NC_003112.2	1252022	1252456	+	CDS	gene	NMB_RS06470	Spy/CpxP family protein refolding chaperone	
NC_003112.2	1252469	1253332	-	CDS	gene	NMB_RS06475	ATP-binding protein	NMB1246
NC_003112.2	1253340	1254733	-	CDS	pseudogene	NMB_RS06480	riboflavin synthase subunit alpha	
NC_003112.2	1254939	1256711	+	CDS	gene	NMB_RS06485	nitrate/nitrite sensor histidine kinase	NMB1249
NC_003112.2	1256708	1257364	+	CDS	gene	NMB_RS06490	response regulator transcription factor	NMB1250
NC_003112.2	1257804	1258769	-	CDS	gene	NMB_RS06495	IS30-like element IS1655 family transposase	NMB1251
NC_003112.2	1258918	1259952	-	CDS	gene	purM	phosphoribosylformylglycinamidine cyclo-ligase	NMB1252
NC_003112.2	1260472	1260556	-	exon	tRNA	NMB_RS06505	tRNA-Leu	NMBt36
NC_003112.2	1260710	1261387	+	CDS	gene	NMB_RS06510	hypothetical protein	NMB1253
NC_003112.2	1261380	1261973	+	CDS	gene	ribA	GTP cyclohydrolase II	NMB1254
NC_003112.2	1262294	1263304	+	CDS	pseudogene	NMB_RS06520	glycosyltransferase	NMB1255
NC_003112.2	1263520	1264857	+	CDS	gene	ribB	3%2C4-dihydroxy-2-butanone-4-phosphate synthase	NMB1256
NC_003112.2	1265017	1265154	-	CDS	gene	NMB_RS06530	hypothetical protein	
NC_003112.2	1265165	1265486	-	CDS	pseudogene	NMB_RS06535	SAM-dependent DNA methyltransferase	NMB1257
NC_003112.2	1265774	1267084	-	CDS	gene	NMB_RS06540	replication-associated recombination protein A	NMB1258
NC_003112.2	1267622	1268587	+	CDS	gene	NMB_RS06545	IS30-like element IS1655 family transposase	NMB1259
NC_003112.2	1268664	1271603	-	CDS	gene	NMB_RS06550	type III restriction-modification system endonuclease	NMB1260
NC_003112.2	1271616	1273412	-	CDS	pseudogene	NMB_RS06555	site-specific DNA-methyltransferase	NMB1261
NC_003112.2	1273815	1274372	-	CDS	gene	NMB_RS06560	peptidyl-prolyl cis-trans isomerase	NMB1262
NC_003112.2	1274437	1275354	-	CDS	gene	NMB_RS06565	GTP-binding protein	NMB1263
NC_003112.2	1275537	1275809	-	CDS	gene	NMB_RS06570	DUF86 domain-containing protein	NMB1264
NC_003112.2	1275806	1276099	-	CDS	gene	NMB_RS06575	nucleotidyltransferase	NMB1265
NC_003112.2	1276144	1276620	-	CDS	gene	NMB_RS06580	transcriptional repressor	NMB1266
NC_003112.2	1276691	1277203	-	CDS	gene	NMB_RS06585	low molecular weight phosphotyrosine protein phosphatase	NMB1267
NC_003112.2	1277271	1278386	-	CDS	gene	NMB_RS06590	glycerate kinase	NMB1268
NC_003112.2	1278500	1279597	-	CDS	gene	NMB_RS06595	hypothetical protein	NMB1269
NC_003112.2	1279679	1281262	-	CDS	gene	NMB_RS06600	methyltransferase regulatory domain-containing protein	NMB1270
NC_003112.2	1281410	1281622	-	CDS	gene	NMB_RS06605	heavy-metal-associated domain-containing protein	NMB1271
NC_003112.2	1281969	1282124	+	CDS	pseudogene	NMB_RS06610	sugar transporter	
NC_003112.2	1282253	1283689	+	CDS	gene	NMB_RS06615	MBOAT family protein	NMB1273
NC_003112.2	1283700	1284683	+	CDS	gene	NMB_RS06620	DUF459 domain-containing protein	NMB1274
NC_003112.2	1284680	1285873	+	CDS	gene	NMB_RS06625	SGNH/GDSL hydrolase family protein	NMB1275
NC_003112.2	1285933	1286109	-	CDS	gene	NMB_RS06630	hypothetical protein	
NC_003112.2	1286160	1287713	+	CDS	gene	NMB_RS06635	fatty acid--CoA ligase	NMB1276
NC_003112.2	1287803	1289830	-	CDS	gene	NMB_RS06640	BCCT family transporter	NMB1277
NC_003112.2	1290119	1292125	+	CDS	gene	NMB_RS06645	site-specific recombinase	NMB1278
NC_003112.2	1292248	1293357	-	CDS	gene	mltB	lytic murein transglycosylase B	NMB1279
NC_003112.2	1293266	1293517	-	CDS	gene	NMB_RS06655	hypothetical protein	
NC_003112.2	1293559	1294950	-	CDS	gene	NMB_RS06660	acyl-CoA/acyl-ACP dehydrogenase	NMB1280
NC_003112.2	1295171	1299310	+	CDS	gene	mfd	transcription-repair coupling factor	NMB1281
NC_003112.2	1299459	1299842	+	CDS	gene	NMB_RS06670	aspartate 1-decarboxylase	NMB1282
NC_003112.2	1299864	1300706	+	CDS	gene	kdsA	3-deoxy-8-phosphooctulonate synthase	NMB1283
NC_003112.2	1300721	1301161	+	CDS	gene	NMB_RS06680	DUF4149 domain-containing protein	NMB1284
NC_003112.2	1301209	1302495	+	CDS	gene	eno	phosphopyruvate hydratase	NMB1285
NC_003112.2	1302509	1302787	+	CDS	gene	ftsB	cell division protein FtsB	NMB1286
NC_003112.2	1302828	1303118	-	CDS	gene	NMB_RS06695	2Fe-2S ferredoxin-like protein	NMB1287
NC_003112.2	1303363	1304517	-	CDS	gene	nrdB	ribonucleotide-diphosphate reductase subunit beta	NMB1288
NC_003112.2	1304557	1305744	-	CDS	gene	NMB_RS06705	type II restriction enzyme	NMB1289
NC_003112.2	1305737	1306750	-	CDS	gene	dcm	DNA (cytosine-5-)-methyltransferase	NMB1290
NC_003112.2	1306808	1309087	-	CDS	gene	nrdA	ribonucleoside-diphosphate reductase subunit alpha	NMB1291
NC_003112.2	1309601	1309927	+	CDS	gene	NMB_RS06720	hypothetical protein	NMB1293
NC_003112.2	1310238	1311005	-	CDS	gene	NMB_RS06725	1-acyl-sn-glycerol-3-phosphate acyltransferase	NMB1294
NC_003112.2	1311093	1311920	-	CDS	gene	mutM	DNA-formamidopyrimidine glycosylase	NMB1295
NC_003112.2	1311972	1312637	-	CDS	gene	NMB_RS06735	methyltransferase	NMB1296
NC_003112.2	1312816	1314792	+	CDS	gene	NMB_RS06740	LysM peptidoglycan-binding domain-containing protein	NMB1297
NC_003112.2	1314860	1315552	+	CDS	gene	NMB_RS06745	pseudouridine synthase	NMB1298
NC_003112.2	1316180	1316314	+	CDS	pseudogene	NMB_RS06750	transporter	
NC_003112.2	1316269	1316484	+	CDS	gene	NMB_RS11400	hypothetical protein	
NC_003112.2	1316687	1317495	+	CDS	pseudogene	NMB_RS06755	sodium-dependent transporter	NMB1299
NC_003112.2	1317739	1318395	+	CDS	gene	NMB_RS06760	(d)CMP kinase	NMB1300
NC_003112.2	1318551	1320236	+	CDS	gene	rpsA	30S ribosomal protein S1	NMB1301
NC_003112.2	1320247	1320561	+	CDS	gene	NMB_RS06770	integration host factor subunit beta	NMB1302
NC_003112.2	1320634	1320828	+	CDS	pseudogene	NMB_RS06775	hypothetical protein	
NC_003112.2	1320912	1321319	-	CDS	gene	NMB_RS06780	MerR family transcriptional regulator	NMB1303
NC_003112.2	1321440	1322576	+	CDS	gene	NMB_RS06785	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	NMB1304
NC_003112.2	1322585	1323412	+	CDS	gene	fghA	S-formylglutathione hydrolase	NMB1305
NC_003112.2	1323803	1324954	+	CDS	gene	NMB_RS06795	cell division protein ZapE	NMB1306
NC_003112.2	1325013	1325438	+	CDS	gene	ndk	nucleoside-diphosphate kinase	NMB1307
NC_003112.2	1325581	1326675	+	CDS	gene	rlmN	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	NMB1308
NC_003112.2	1326678	1327439	+	CDS	gene	pilW	type IV pilus biogenesis/stability protein PilW	NMB1309
NC_003112.2	1327455	1328720	+	CDS	gene	ispG	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	NMB1310
NC_003112.2	1328945	1329139	-	CDS	gene	NMB_RS06820	hypothetical protein	
NC_003112.2	1329163	1329777	-	CDS	gene	clpP	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	NMB1312
NC_003112.2	1329873	1331183	-	CDS	gene	NMB_RS06830	trigger factor	NMB1313
NC_003112.2	1331391	1333829	-	CDS	gene	NMB_RS06835	DNA translocase FtsK	NMB1314
NC_003112.2	1334052	1335263	+	CDS	gene	NMB_RS06840	uracil-xanthine permease	NMB1315
NC_003112.2	1335315	1335797	-	CDS	gene	NMB_RS06845	DUF4189 domain-containing protein	NMB1317a
NC_003112.2	1335903	1336307	+	CDS	gene	NMB_RS06850	hypothetical protein	NMB1317
NC_003112.2	1336381	1337127	+	CDS	gene	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	NMB1318
NC_003112.2	1337128	1337933	+	CDS	pseudogene	NMB_RS06860	sulfite exporter TauE/SafE family protein	NMB1319
NC_003112.2	1338126	1338578	-	CDS	gene	NMB_RS06865	50S ribosomal protein L9	NMB1320
NC_003112.2	1338595	1338825	-	CDS	gene	NMB_RS06870	30S ribosomal protein S18	NMB1321
NC_003112.2	1338832	1339134	-	CDS	gene	priB	primosomal replication protein N	NMB1322
NC_003112.2	1339135	1339503	-	CDS	gene	rpsF	30S ribosomal protein S6	NMB1323
NC_003112.2	1339659	1340609	-	CDS	gene	trxB	thioredoxin-disulfide reductase	NMB1324
NC_003112.2	1340748	1342910	+	CDS	gene	NMB_RS06890	copper-translocating P-type ATPase	NMB1325
NC_003112.2	1342974	1344860	+	CDS	gene	uvrC	excinuclease ABC subunit UvrC	NMB1326
NC_003112.2	1345083	1346486	+	CDS	gene	NMB_RS06900	sel1 repeat family protein	NMB1327
NC_003112.2	1346608	1347324	+	CDS	gene	trmB	tRNA (guanosine(46)-N7)-methyltransferase TrmB	NMB1328
NC_003112.2	1347952	1348314	-	CDS	gene	NMB_RS06910	hypothetical protein	NMB1330
NC_003112.2	1348427	1350454	-	CDS	gene	uvrB	excinuclease ABC subunit B	NMB1331
NC_003112.2	1350783	1352267	-	CDS	gene	NMB_RS06920	S41 family peptidase	NMB1332
NC_003112.2	1352394	1354184	-	CDS	gene	NMB_RS06925	peptidoglycan DD-metalloendopeptidase family protein	NMB1333
NC_003112.2	1354512	1355072	+	CDS	gene	NMB_RS06930	CreA family protein	NMB1335
NC_003112.2	1355074	1355622	+	CDS	gene	NMB_RS06935	YqgE/AlgH family protein	NMB1336
NC_003112.2	1355615	1356070	+	CDS	gene	ruvX	Holliday junction resolvase RuvX	NMB1337
NC_003112.2	1356080	1356736	-	CDS	gene	NMB_RS06945	fumarylacetoacetate hydrolase family protein	NMB1338
NC_003112.2	1356799	1358511	-	CDS	gene	NMB_RS06950	proline--tRNA ligase	NMB1339
NC_003112.2	1359205	1361868	+	CDS	gene	aceE	pyruvate dehydrogenase (acetyl-transferring)%2C homodimeric type	NMB1341
NC_003112.2	1362017	1363624	+	CDS	gene	aceF	dihydrolipoyllysine-residue acetyltransferase	NMB1342
NC_003112.2	1363718	1364155	+	CDS	gene	NMB_RS06965	hypothetical protein	NMB1343
NC_003112.2	1364173	1365957	+	CDS	gene	lpdA	dihydrolipoyl dehydrogenase	NMB1344
NC_003112.2	1366318	1367868	-	CDS	gene	NMB_RS06975	YdgA family protein	NMB1345
NC_003112.2	1367992	1369769	-	CDS	pseudogene	NMB_RS06980	TonB-dependent siderophore receptor	NMB1346
