seqName	start	ende	direction	type1	type2	Name	product	locus_tag
NC_002946.2	1091449	1092255	+	CDS	gene	NGO_RS05630	basic amino acid ABC transporter substrate-binding protein	NGO_1152
NC_002946.2	1092562	1093479	+	CDS	gene	NGO_RS05635	fumarate hydratase	NGO_06020
NC_002946.2	1093486	1094085	+	CDS	gene	NGO_RS05640	fumarate hydratase C-terminal domain-containing protein	NGO_06025
NC_002946.2	1094183	1095595	+	CDS	gene	trkA	Trk system potassium transporter TrkA	NGO_1154
NC_002946.2	1096079	1096537	-	CDS	gene	NGO_RS05650	autotransporter outer membrane beta-barrel domain-containing protein	NGO_1155
NC_002946.2	1096627	1097481	-	CDS	gene	NGO_RS05655	hypothetical protein	NGO_1156
NC_002946.2	1097814	1098467	+	CDS	gene	NGO_RS05660	IS1595 family transposase	NGO_1157
NC_002946.2	1098435	1099703	-	CDS	gene	NGO_RS05665	hypothetical protein	NGO_1158
NC_002946.2	1099900	1099975	+	exon	tRNA	NGO_RS05670	tRNA-Glu	NGO_18881
NC_002946.2	1100191	1100343	-	CDS	gene	NGO_RS11125	hypothetical protein	NGO_1159
NC_002946.2	1100403	1101209	+	CDS	gene	thiD	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	NGO_1160
NC_002946.2	1101267	1102136	-	CDS	gene	tehB	SAM-dependent methyltransferase TehB	NGO_1161
NC_002946.2	1102249	1102686	+	CDS	gene	rnhA	ribonuclease HI	NGO_1162
NC_002946.2	1103017	1103979	-	CDS	gene	NGO_RS05690	IS110-like element ISNgo2 family transposase	NGO_1164
NC_002946.2	1104492	1104851	-	CDS	gene	NGO_RS05695	hypothetical protein	NGO_06090
NC_002946.2	1104972	1106057	-	CDS	gene	NGO_RS05700	hypothetical protein	NGO_1165
NC_002946.2	1106062	1106358	-	CDS	gene	NGO_RS05705	DUF2523 domain-containing protein	NGO_1166
NC_002946.2	1106359	1107939	-	CDS	gene	NGO_RS05710	T cell/B cell stimulating protein TspB	NGO_1167
NC_002946.2	1107866	1108192	-	CDS	pseudogene	NGO_RS05715	DUF1132 family protein	
NC_002946.2	1108320	1108599	-	CDS	pseudogene	NGO_RS05720	hypothetical protein	NGO_06110
NC_002946.2	1108606	1108824	-	CDS	gene	NGO_RS05725	membrane protein	NGO_1168
NC_002946.2	1108898	1109095	-	CDS	gene	NGO_RS05730	hypothetical protein	NGO_1169
NC_002946.2	1109100	1109390	-	CDS	gene	NGO_RS05735	hypothetical protein	NGO_1170
NC_002946.2	1109735	1110759	-	CDS	pseudogene	NGO_RS05740	replication initiation factor	
NC_002946.2	1110897	1111319	-	CDS	gene	NGO_RS05745	very short patch repair endonuclease	NGO_1173
NC_002946.2	1111325	1112968	-	CDS	pseudogene	NGO_RS05750	TIGR02391 family protein	NGO_06145
NC_002946.2	1112982	1113311	-	CDS	gene	NGO_RS05755	DNA cytosine methyltransferase	NGO_06150
NC_002946.2	1113350	1113958	-	CDS	gene	NGO_RS05760	DNA cytosine methyltransferase	
NC_002946.2	1114850	1115299	-	CDS	gene	NGO_RS05765	type IV pilin protein	NGO_1177
NC_002946.2	1115387	1115749	-	CDS	gene	NGO_RS05770	helix-hairpin-helix domain-containing protein	NGO_1178
NC_002946.2	1116039	1116152	-	exon	rRNA	rrf	5S ribosomal RNA	NGO_18886
NC_002946.2	1116247	1119151	-	exon	rRNA	NGO_RS05780	23S ribosomal RNA	NGO_18891
NC_002946.2	1119494	1119570	-	exon	tRNA	NGO_RS05785	tRNA-Ala	NGO_18896
NC_002946.2	1119578	1119656	-	exon	tRNA	NGO_RS05790	tRNA-Ile	NGO_18901
NC_002946.2	1119753	1121300	-	exon	rRNA	NGO_RS05795	16S ribosomal RNA	NGO_18906
NC_002946.2	1121759	1122292	-	CDS	gene	NGO_RS05800	TIGR01621 family pseudouridine synthase	NGO_06200
NC_002946.2	1122246	1122590	-	CDS	gene	NGO_RS05805	HAD hydrolase family protein	
NC_002946.2	1122777	1123036	+	CDS	pseudogene	NGO_RS05810	hypothetical protein	
NC_002946.2	1123056	1123708	-	CDS	pseudogene	NGO_RS05815	IS1595 family transposase	NGO_06205
NC_002946.2	1123800	1124138	-	CDS	gene	NGO_RS05820	P-II family nitrogen regulator	NGO_1182
NC_002946.2	1124290	1128246	+	CDS	gene	purL	phosphoribosylformylglycinamidine synthase	NGO_1183
NC_002946.2	1128345	1129463	-	CDS	gene	NGO_RS05830	NADH:flavin oxidoreductase/NADH oxidase family protein	NGO_1184
NC_002946.2	1129602	1129913	-	CDS	gene	NGO_RS05835	winged helix-turn-helix transcriptional regulator	NGO_1185
NC_002946.2	1130145	1130897	+	CDS	gene	gloB	hydroxyacylglutathione hydrolase	NGO_1187
NC_002946.2	1131131	1132585	+	CDS	gene	mgtE	magnesium transporter	NGO_1188
NC_002946.2	1132671	1133579	-	CDS	gene	hslO	Hsp33 family molecular chaperone HslO	NGO_1189
NC_002946.2	1133824	1134492	+	CDS	gene	NGO_RS05855	C40 family peptidase	NGO_1190
NC_002946.2	1134511	1134729	+	CDS	gene	NGO_RS05860	hypothetical protein	NGO_1191
NC_002946.2	1134874	1135218	+	CDS	gene	NGO_RS05865	CidA/LrgA family protein	NGO_1192
NC_002946.2	1135218	1135910	+	CDS	gene	NGO_RS05870	LrgB family protein	NGO_1193
NC_002946.2	1135977	1137197	+	CDS	gene	argJ	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ	NGO_1194
NC_002946.2	1137257	1138666	+	CDS	gene	NGO_RS05880	chloride channel protein	NGO_1195
NC_002946.2	1138854	1140245	+	CDS	gene	hrpA	ATP-dependent RNA helicase HrpA	NGO_1196
NC_002946.2	1140313	1141815	+	CDS	gene	NGO_RS05890	SIR2 family protein	NGO_1197
NC_002946.2	1142045	1143619	+	CDS	gene	lpt3	lipooligosaccharide phosphoethanolamine transferase	NGO_1198
NC_002946.2	1143685	1146915	+	CDS	gene	NGO_RS05900	DUF3418 domain-containing protein	NGO_1199
NC_002946.2	1147035	1147997	-	CDS	gene	NGO_RS05905	IS110-like element ISNgo2 family transposase	NGO_1200
NC_002946.2	1148077	1148292	+	CDS	pseudogene	NGO_RS05910	transposase	NGO_06300
NC_002946.2	1148664	1149113	+	CDS	gene	NGO_RS05915	transposase	NGO_06310
NC_002946.2	1149327	1150355	-	CDS	gene	trpD	anthranilate phosphoribosyltransferase	NGO_1203
NC_002946.2	1150419	1151009	-	CDS	gene	NGO_RS05925	aminodeoxychorismate/anthranilate synthase component II	NGO_1204
NC_002946.2	1151420	1153696	+	CDS	gene	NGO_RS05930	TonB-dependent receptor	NGO_1205
NC_002946.2	1154088	1154867	-	CDS	gene	NGO_RS05935	phosphatidylserine decarboxylase	NGO_1206
NC_002946.2	1155021	1157870	+	CDS	gene	uvrA	excinuclease ABC subunit UvrA	NGO_1207
NC_002946.2	1157960	1158529	+	CDS	gene	NGO_RS05945	Eco29kI family restriction endonuclease	NGO_1208
NC_002946.2	1158533	1159666	+	CDS	gene	dcm	DNA (cytosine-5-)-methyltransferase	NGO_1209
NC_002946.2	1159974	1160138	+	CDS	pseudogene	NGO_RS05955	transposase	
NC_002946.2	1160159	1160812	-	CDS	gene	NGO_RS05960	IS1595 family transposase	NGO_1211
NC_002946.2	1160954	1162588	-	CDS	gene	NGO_RS05965	CTP synthase	NGO_1212
NC_002946.2	1162700	1164370	-	CDS	gene	NGO_RS05970	AMP-binding protein	NGO_1213
NC_002946.2	1164441	1165544	-	CDS	gene	mnmA	tRNA 2-thiouridine(34) synthase MnmA	NGO_1214
NC_002946.2	1165669	1166142	-	CDS	gene	NGO_RS05980	copper chaperone PCu(A)C	NGO_1215
NC_002946.2	1166274	1166657	-	CDS	gene	NGO_RS05985	diacylglycerol kinase	NGO_1216
NC_002946.2	1166816	1167772	-	CDS	gene	gshB	glutathione synthase	NGO_1217
NC_002946.2	1167864	1169552	-	CDS	gene	NGO_RS05995	glutamine--tRNA ligase/YqeY domain fusion protein	NGO_1218
NC_002946.2	1169664	1170437	-	CDS	gene	NGO_RS06000	DeoR/GlpR transcriptional regulator	NGO_1219
NC_002946.2	1170480	1171382	-	CDS	gene	NGO_RS06005	lysine exporter LysO family protein	NGO_1220
NC_002946.2	1171531	1172247	-	CDS	gene	NGO_RS06010	GntR family transcriptional regulator	NGO_1221
NC_002946.2	1172769	1173191	-	CDS	gene	NGO_RS06015	OsmC family protein	NGO_1222
NC_002946.2	1173309	1173980	-	CDS	gene	NGO_RS06020	DUF3108 domain-containing protein	NGO_1223
NC_002946.2	1173996	1174622	-	CDS	gene	NGO_RS06025	phosphoribosylglycinamide formyltransferase	NGO_1224
NC_002946.2	1174729	1175547	-	CDS	gene	NGO_RS06030	FKBP-type peptidyl-prolyl cis-trans isomerase	NGO_1225
NC_002946.2	1175807	1176247	-	CDS	gene	NGO_RS06035	DNA polymerase III subunit chi	NGO_1226
NC_002946.2	1176310	1177716	-	CDS	gene	NGO_RS06040	leucyl aminopeptidase	NGO_1227
NC_002946.2	1177890	1179005	+	CDS	gene	lptF	LPS export ABC transporter permease LptF	NGO_1228
NC_002946.2	1179002	1180072	+	CDS	gene	lptG	LPS export ABC transporter permease LptG	NGO_1229
NC_002946.2	1180387	1182972	+	CDS	gene	acnB	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	NGO_1231
NC_002946.2	1183114	1184109	+	CDS	gene	NGO_RS06060	ornithine carbamoyltransferase	NGO_1232
NC_002946.2	1184228	1185241	-	CDS	gene	ilvC	ketol-acid reductoisomerase	NGO_1233
NC_002946.2	1185321	1185614	-	CDS	gene	NGO_RS06070	antibiotic biosynthesis monooxygenase	NGO_1234
NC_002946.2	1185681	1186172	-	CDS	gene	ilvN	acetolactate synthase small subunit	NGO_1235
NC_002946.2	1186183	1187910	-	CDS	gene	ilvB	biosynthetic-type acetolactate synthase large subunit	NGO_1236
NC_002946.2	1188614	1188698	-	exon	tRNA	NGO_RS06085	tRNA-Leu	NGO_18911
NC_002946.2	1188975	1189628	+	CDS	gene	NGO_RS06090	SCO family protein	NGO_1237
NC_002946.2	1189707	1190372	+	CDS	gene	NGO_RS06095	ATP phosphoribosyltransferase	NGO_1238
NC_002946.2	1190464	1191351	+	CDS	gene	NGO_RS06100	endonuclease	NGO_1239
NC_002946.2	1191348	1192637	+	CDS	gene	hisD	histidinol dehydrogenase	NGO_1240
NC_002946.2	1192683	1193762	+	CDS	gene	NGO_RS06110	histidinol-phosphate transaminase	NGO_1241
NC_002946.2	1193779	1194690	+	CDS	gene	hisB	imidazoleglycerol-phosphate dehydratase HisB	NGO_1242
NC_002946.2	1194766	1195635	+	CDS	gene	NGO_RS06120	NAD(P)-dependent oxidoreductase	NGO_1243
NC_002946.2	1195870	1196301	+	CDS	gene	NGO_RS06125	MarR family transcriptional regulator	NGO_1244
NC_002946.2	1196312	1197178	+	CDS	gene	NGO_RS06130	ABC transporter six-transmembrane domain-containing protein	NGO_1245
NC_002946.2	1197229	1198281	-	CDS	gene	sohB	protease SohB	NGO_1246
NC_002946.2	1198385	1198474	-	exon	tRNA	NGO_RS06140	tRNA-Leu	NGO_18916
NC_002946.2	1198575	1198648	-	exon	tRNA	NGO_RS06145	tRNA-Cys	NGO_18921
NC_002946.2	1198674	1198749	-	exon	tRNA	NGO_RS06150	tRNA-Gly	NGO_18926
NC_002946.2	1198775	1198850	-	exon	tRNA	NGO_RS06155	tRNA-Gly	NGO_18931
NC_002946.2	1198876	1198951	-	exon	tRNA	NGO_RS06160	tRNA-Gly	NGO_18936
NC_002946.2	1199032	1199595	-	CDS	gene	pgsA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	NGO_1247
NC_002946.2	1199701	1200123	-	CDS	gene	NGO_RS06170	hypothetical protein	NGO_1248
NC_002946.2	1200302	1200637	-	CDS	gene	NGO_RS06175	carboxymuconolactone decarboxylase family protein	NGO_1249
NC_002946.2	1200766	1201660	+	CDS	pseudogene	mtrA	efflux transporter MtrCDE transcriptional activator MtrA	NGO_1250
NC_002946.2	1201722	1202219	-	CDS	gene	NGO_RS06185	membrane lipoprotein lipid attachment site-containing protein	NGO_1251
NC_002946.2	1202358	1203260	+	CDS	gene	NGO_RS06190	DMT family transporter	NGO_1252
NC_002946.2	1203301	1204446	-	CDS	gene	NGO_RS06195	polyamine ABC transporter substrate-binding protein	NGO_1253
NC_002946.2	1204635	1207259	+	CDS	gene	alaS	alanine--tRNA ligase	NGO_1254
NC_002946.2	1207321	1207662	+	CDS	gene	NGO_RS06205	hypothetical protein	NGO_1255
NC_002946.2	1207847	1208099	+	CDS	pseudogene	NGO_RS11130	hypothetical protein	
NC_002946.2	1208062	1208715	+	CDS	gene	NGO_RS06215	IS1595 family transposase	NGO_1256
NC_002946.2	1209692	1210375	-	CDS	gene	NGO_RS06220	2%2C3-diphosphoglycerate-dependent phosphoglycerate mutase	NGO_1258
NC_002946.2	1210524	1212827	+	CDS	gene	parC	DNA topoisomerase IV subunit A	NGO_1259
NC_002946.2	1212847	1214571	+	CDS	gene	NGO_RS06230	sigma-54-dependent Fis family transcriptional regulator	NGO_1260
NC_002946.2	1214671	1215423	+	CDS	gene	NGO_RS06235	class I SAM-dependent methyltransferase	NGO_1261
NC_002946.2	1215967	1216929	-	CDS	gene	NGO_RS06240	IS110-like element ISNgo2 family transposase	NGO_1262
NC_002946.2	1217442	1217801	-	CDS	gene	NGO_RS06245	hypothetical protein	NGO_06650
NC_002946.2	1217922	1219007	-	CDS	gene	NGO_RS06250	hypothetical protein	NGO_1263
NC_002946.2	1219017	1219307	-	CDS	gene	NGO_RS06255	DUF2523 domain-containing protein	NGO_1264
NC_002946.2	1219308	1220888	-	CDS	gene	NGO_RS06260	T cell/B cell stimulating protein TspB	NGO_1265
NC_002946.2	1220815	1221132	-	CDS	gene	NGO_RS06265	DUF1132 family protein	NGO_1266
NC_002946.2	1221260	1221538	-	CDS	gene	NGO_RS06270	hypothetical protein	NGO_1267
NC_002946.2	1221545	1221763	-	CDS	gene	NGO_RS06275	membrane protein	NGO_1268
NC_002946.2	1221837	1222034	-	CDS	gene	NGO_RS06280	hypothetical protein	NGO_1269
NC_002946.2	1222039	1222329	-	CDS	gene	NGO_RS06285	hypothetical protein	NGO_1270
NC_002946.2	1222674	1223698	-	CDS	pseudogene	NGO_RS06290	replication initiation factor	
NC_002946.2	1224369	1224773	+	CDS	gene	NGO_RS06295	HIT domain-containing protein	NGO_1273
NC_002946.2	1224813	1225994	+	CDS	gene	NGO_RS06300	LD-carboxypeptidase	NGO_1274
NC_002946.2	1226096	1228351	-	CDS	gene	NGO_RS06305	nitric-oxide reductase large subunit	NGO_1275
NC_002946.2	1228725	1229903	+	CDS	gene	nirK	nitrite reductase%2C copper-containing	NGO_1276
NC_002946.2	1230081	1230836	+	CDS	gene	NGO_RS06315	formylglycine-generating enzyme family protein	NGO_1277
NC_002946.2	1231500	1232324	+	CDS	gene	NGO_RS06320	outer membrane beta-barrel protein	NGO_1277a
NC_002946.2	1232381	1232938	-	CDS	gene	NGO_RS06325	nitroreductase family protein	NGO_1279
NC_002946.2	1233013	1234646	-	CDS	pseudogene	NGO_RS06330	phosphoethanolamine--lipid A transferase	NGO_06735
NC_002946.2	1235044	1236150	-	CDS	gene	serC	phosphoserine transaminase	NGO_1283
NC_002946.2	1236517	1236948	+	CDS	gene	rimP	ribosome maturation factor RimP	NGO_1284
NC_002946.2	1236976	1238478	+	CDS	gene	nusA	transcription termination/antitermination protein NusA	NGO_1285
NC_002946.2	1238490	1241321	+	CDS	gene	infB	translation initiation factor IF-2	NGO_1286
NC_002946.2	1241481	1242821	-	CDS	gene	NGO_RS06355	GTPase/DUF3482 domain-containing protein	NGO_1287
NC_002946.2	1242895	1244235	-	CDS	gene	NGO_RS06360	DUF2868 domain-containing protein	NGO_1288
NC_002946.2	1244378	1245004	+	CDS	gene	NGO_RS06365	hemolysin III family protein	NGO_1289
NC_002946.2	1245069	1246487	-	CDS	gene	NGO_RS06370	sodium:alanine symporter family protein	NGO_1290
NC_002946.2	1246814	1247542	+	CDS	gene	NGO_RS06375	YebC/PmpR family DNA-binding transcriptional regulator	NGO_1291
NC_002946.2	1247601	1248089	-	CDS	gene	NGO_RS06380	disulfide bond formation protein B	NGO_1292
NC_002946.2	1249111	1249575	-	CDS	gene	NGO_RS06385	Lrp/AsnC ligand binding domain-containing protein	NGO_1294
NC_002946.2	1249797	1250855	+	CDS	gene	alr	alanine racemase	NGO_1295
NC_002946.2	1251397	1252752	-	CDS	gene	NGO_RS06395	PFL family protein	NGO_1297
NC_002946.2	1252767	1253039	-	CDS	gene	NGO_RS06400	ACT domain-containing protein	NGO_1298
NC_002946.2	1253164	1253901	-	CDS	gene	NGO_RS06405	toxin-antitoxin system YwqK family antitoxin	NGO_1299
NC_002946.2	1253902	1254027	-	CDS	pseudogene	NGO_RS06410	toxin-antitoxin system YwqK family antitoxin	
NC_002946.2	1254039	1254938	-	CDS	gene	prmB	50S ribosomal protein L3 N(5)-glutamine methyltransferase	NGO_1300
NC_002946.2	1255045	1255755	+	CDS	gene	NGO_RS06420	hypothetical protein	NGO_1301
NC_002946.2	1255895	1256548	+	CDS	gene	NGO_RS06425	IS1595 family transposase	NGO_1302
NC_002946.2	1256822	1257160	+	CDS	gene	NGO_RS06430	hypothetical protein	NGO_06860
NC_002946.2	1257139	1257377	-	CDS	pseudogene	NGO_RS06435	hypothetical protein	
NC_002946.2	1257496	1257915	-	CDS	gene	NGO_RS06440	helix-hairpin-helix domain-containing protein	NGO_1304
NC_002946.2	1258142	1258255	-	exon	rRNA	rrf	5S ribosomal RNA	NGO_18941
NC_002946.2	1258350	1261248	-	exon	rRNA	NGO_RS06450	23S ribosomal RNA	NGO_18946
NC_002946.2	1261591	1261666	-	exon	tRNA	NGO_RS06455	tRNA-Ala	NGO_18951
NC_002946.2	1261672	1261748	-	exon	tRNA	NGO_RS06460	tRNA-Ile	NGO_18956
NC_002946.2	1261845	1263392	-	exon	rRNA	NGO_RS06465	16S ribosomal RNA	NGO_18961
NC_002946.2	1263920	1265104	+	CDS	gene	coaBC	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	NGO_1307
NC_002946.2	1265171	1267327	-	CDS	gene	NGO_RS06475	bifunctional (p)ppGpp synthetase/guanosine-3'%2C5'-bis(diphosphate) 3'-pyrophosphohydrolase	NGO_1308
NC_002946.2	1267420	1267626	-	CDS	gene	NGO_RS06480	DNA-directed RNA polymerase subunit omega	NGO_1309
NC_002946.2	1267684	1268301	-	CDS	gene	gmk	guanylate kinase	NGO_1310
NC_002946.2	1268462	1269028	+	CDS	gene	NGO_RS06490	adenine phosphoribosyltransferase	NGO_1311
NC_002946.2	1269074	1269862	-	CDS	gene	NGO_RS06495	Cof-type HAD-IIB family hydrolase	NGO_1312
NC_002946.2	1270187	1271542	+	CDS	gene	NGO_RS06500	tRNA 5-hydroxyuridine modification protein YegQ	NGO_1314
NC_002946.2	1271673	1272146	+	CDS	gene	NGO_RS06505	hypothetical protein	NGO_1315
NC_002946.2	1272355	1272705	-	CDS	gene	NGO_RS06510	TonB-dependent receptor	
NC_002946.2	1272690	1273652	-	CDS	gene	NGO_RS06515	TonB-dependent receptor	
NC_002946.2	1273874	1274728	-	CDS	gene	NGO_RS06520	TonB-dependent receptor plug domain-containing protein	
NC_002946.2	1274941	1275594	+	CDS	gene	NGO_RS06525	IS1595-like element IS1016 family transposase	NGO_1317
NC_002946.2	1275619	1276248	-	CDS	gene	NGO_RS06530	biliverdin-producing heme oxygenase	NGO_1318
NC_002946.2	1276433	1277893	+	CDS	gene	NGO_RS06535	paraquat-inducible protein A	NGO_1319
NC_002946.2	1277886	1279547	+	CDS	gene	pqiB	intermembrane transport protein PqiB	NGO_1320
NC_002946.2	1279547	1280065	+	CDS	gene	NGO_RS06545	membrane integrity-associated transporter subunit PqiC	NGO_1321
NC_002946.2	1280069	1280620	+	CDS	gene	NGO_RS06550	DNA-3-methyladenine glycosylase I	NGO_1322
NC_002946.2	1280610	1281251	+	CDS	gene	NGO_RS06555	arylesterase	NGO_1323
NC_002946.2	1281244	1281474	-	CDS	gene	NGO_RS06560	hypothetical protein	
NC_002946.2	1281422	1281781	+	CDS	gene	NGO_RS06565	hypothetical protein	NGO_1324
NC_002946.2	1281812	1284664	+	CDS	gene	gcvP	aminomethyl-transferring glycine dehydrogenase	NGO_1325
NC_002946.2	1284772	1285260	-	CDS	gene	NGO_RS06575	transposase	NGO_06995
NC_002946.2	1285269	1285532	-	CDS	gene	NGO_RS06580	transposase	
NC_002946.2	1286026	1286865	-	CDS	gene	NGO_RS06585	cytochrome c5 family protein	NGO_1328
NC_002946.2	1287150	1287225	+	exon	tRNA	NGO_RS06590	tRNA-Arg	NGO_18966
NC_002946.2	1287290	1288483	-	CDS	gene	NGO_RS06595	aspartate/tyrosine/aromatic aminotransferase	NGO_1329
NC_002946.2	1288503	1289591	-	CDS	gene	trmA	tRNA (uridine(54)-C5)-methyltransferase TrmA	NGO_1330
NC_002946.2	1289738	1290838	+	CDS	gene	aroC	chorismate synthase	NGO_1331
NC_002946.2	1290929	1291354	+	CDS	gene	NGO_RS06610	osmoprotectant transport activator ProQ	NGO_1332
NC_002946.2	1291428	1293413	-	CDS	gene	NGO_RS06615	type IIA DNA topoisomerase subunit B	NGO_1333
NC_002946.2	1293480	1294088	-	CDS	gene	NGO_RS06620	RNA pyrophosphohydrolase	NGO_1334
NC_002946.2	1294170	1295465	+	CDS	gene	serS	serine--tRNA ligase	NGO_1335
NC_002946.2	1295538	1296536	-	CDS	gene	NGO_RS06630	2-hydroxyacid dehydrogenase	NGO_1336
NC_002946.2	1296661	1297737	-	CDS	gene	prfA	peptide chain release factor 1	NGO_1337
NC_002946.2	1297827	1298597	-	CDS	gene	NGO_RS06640	TatD family hydrolase	NGO_1338
NC_002946.2	1298600	1299592	-	CDS	gene	NGO_RS06645	asparaginase	NGO_1339
NC_002946.2	1299659	1300342	-	CDS	gene	NGO_RS06650	DedA family protein	NGO_1340
NC_002946.2	1300531	1301865	-	CDS	gene	glmM	phosphoglucosamine mutase	NGO_1341
NC_002946.2	1301995	1302849	-	CDS	gene	folP	dihydropteroate synthase	NGO_1342
NC_002946.2	1302989	1303882	-	CDS	gene	NGO_RS06665	chorismate mutase	NGO_1343
NC_002946.2	1303973	1306075	+	CDS	gene	NGO_RS06670	AsmA family protein	NGO_1344
NC_002946.2	1306139	1307617	-	CDS	gene	ubiD	4-hydroxy-3-polyprenylbenzoate decarboxylase	NGO_1345
NC_002946.2	1307637	1308152	-	CDS	gene	NGO_RS06680	DUF2199 domain-containing protein	NGO_1346
NC_002946.2	1308159	1308476	-	CDS	gene	NGO_RS06685	membrane protein	NGO_1347
NC_002946.2	1308544	1308696	-	CDS	gene	NGO_RS06690	hypothetical protein	
NC_002946.2	1308789	1309538	-	CDS	gene	NGO_RS06695	beta-ketoacyl synthase chain length factor	NGO_1349
NC_002946.2	1309802	1310347	+	CDS	gene	NGO_RS06700	hypothetical protein	NGO_1350
NC_002946.2	1310328	1310993	+	CDS	gene	fabG	3-oxoacyl-ACP reductase FabG	NGO_07125
NC_002946.2	1310987	1311805	+	CDS	pseudogene	NGO_RS06710	beta-ketoacyl-ACP synthase	NGO_1352
NC_002946.2	1312386	1312461	+	exon	tRNA	NGO_RS06715	tRNA-Ile	NGO_18971
NC_002946.2	1312536	1313294	+	CDS	gene	NGO_RS06720	glycosyltransferase family 2 protein	NGO_1353
NC_002946.2	1313295	1314359	+	CDS	gene	NGO_RS06725	glycosyltransferase family 4 protein	NGO_1354
NC_002946.2	1314593	1315930	+	CDS	gene	NGO_RS06730	sodium-dependent transporter	NGO_1355
NC_002946.2	1316105	1316704	-	CDS	gene	NGO_RS06735	FAD:protein FMN transferase	NGO_07160
NC_002946.2	1316737	1317117	-	CDS	gene	NGO_RS06740	FAD:protein FMN transferase	NGO_07165
NC_002946.2	1317126	1317920	-	CDS	gene	NGO_RS06745	thymidylate synthase	NGO_1357
NC_002946.2	1318344	1319678	+	CDS	gene	gdhA	NADP-specific glutamate dehydrogenase	NGO_1358
NC_002946.2	1319917	1320696	-	CDS	gene	NGO_RS06755	FadR family transcriptional regulator	NGO_1360
NC_002946.2	1321046	1321240	+	CDS	pseudogene	NGO_RS06760	lactate permease	NGO_1361
NC_002946.2	1321283	1321438	+	CDS	gene	NGO_RS06765	tonB dependent receptor family protein	NGO_1362
NC_002946.2	1321639	1323042	-	CDS	gene	mtrE	multidrug efflux transporter outer membrane subunit MtrE	NGO_1363
NC_002946.2	1323095	1326298	-	CDS	gene	mtrD	multidrug efflux RND transporter permease subunit MtrD	NGO_1364
NC_002946.2	1326310	1327548	-	CDS	gene	mtrC	multidrug efflux RND transporter periplasmic adaptor subunit MtrC	NGO_1365
NC_002946.2	1327798	1328430	+	CDS	gene	mtrR	multidrug efflux system transcriptional repressor MtrR	NGO_1366
NC_002946.2	1328523	1328735	-	CDS	gene	NGO_RS06790	hypothetical protein	NGO_1367
NC_002946.2	1329067	1330635	+	CDS	gene	mtrF	AbgT family antimetabolite efflux transporter MtrF	NGO_1368
NC_002946.2	1330703	1333909	-	CDS	gene	recC	exodeoxyribonuclease V subunit gamma	NGO_1369
NC_002946.2	1334010	1335419	-	CDS	gene	NGO_RS06805	PepSY domain-containing protein	NGO_1370
NC_002946.2	1335528	1335746	-	CDS	gene	NGO_RS06810	hypothetical protein	
NC_002946.2	1335763	1337082	-	CDS	gene	ccoP	cytochrome-c oxidase%2C cbb3-type subunit III	NGO_1371
NC_002946.2	1337106	1337276	-	CDS	gene	NGO_RS06820	CcoQ/FixQ family Cbb3-type cytochrome c oxidase assembly chaperone	NGO_1372
NC_002946.2	1337281	1337892	-	CDS	gene	ccoO	cytochrome-c oxidase%2C cbb3-type subunit II	NGO_1373
NC_002946.2	1337919	1339364	-	CDS	gene	ccoN	cytochrome-c oxidase%2C cbb3-type subunit I	NGO_1374
NC_002946.2	1339678	1341426	+	CDS	gene	NGO_RS06835	M61 family metallopeptidase	NGO_1375
NC_002946.2	1341452	1341919	+	CDS	gene	NGO_RS06840	TIGR01244 family phosphatase	NGO_1376
NC_002946.2	1341996	1342184	+	CDS	pseudogene	NGO_RS06845	hypothetical protein	
NC_002946.2	1342420	1342854	-	CDS	gene	NGO_RS06850	biopolymer transporter ExbD	NGO_1377
NC_002946.2	1342857	1343519	-	CDS	gene	NGO_RS06855	TonB-system energizer ExbB	NGO_1378
NC_002946.2	1343585	1344436	-	CDS	gene	NGO_RS06860	energy transducer TonB	NGO_1379
NC_002946.2	1344692	1345330	+	CDS	gene	NGO_RS06865	site-2 protease family protein	NGO_1380
NC_002946.2	1345402	1346061	-	CDS	gene	grxB	glutaredoxin%2C GrxB family	NGO_1381
NC_002946.2	1346186	1348399	+	CDS	gene	NGO_RS06875	bifunctional (p)ppGpp synthetase/guanosine-3'%2C5'-bis(diphosphate) 3'-pyrophosphohydrolase	NGO_1382
NC_002946.2	1348463	1348840	-	CDS	gene	NGO_RS06880	immunity 41 family protein	NGO_1383
NC_002946.2	1348846	1348902	-	CDS	pseudogene	NGO_RS06885	hypothetical protein	
NC_002946.2	1348909	1349364	-	CDS	gene	NGO_RS06890	hypothetical protein	NGO_1384
NC_002946.2	1349345	1349974	-	CDS	gene	NGO_RS06895	HINT domain-containing protein	NGO_1385
NC_002946.2	1350123	1350353	-	CDS	gene	NGO_RS06900	MafI family immunity protein	NGO_1386a
NC_002946.2	1350520	1350792	-	CDS	gene	NGO_RS06905	hypothetical protein	NGO_07320
NC_002946.2	1350801	1351505	-	CDS	gene	NGO_RS06910	hypothetical protein	NGO_1386
